time,q_cmd,q_meas,theta_cmd,theta_meas
5.46,0.2,0.216342,0.234724,0.207905
5.465,0.2,0.216342,0.234272,0.207905
5.47,0.2,0.219793,0.23215,0.207905
5.475,0.2,0.235137,0.224253,0.223249
5.48,0.2,0.238972,0.22223,0.223249
5.485,0.2,0.238972,0.222123,0.223249
5.49,0.2,0.242424,0.220297,0.223249
5.495,0.2,0.242424,0.22019,0.223249
5.5,0.2,0.244341,0.219114,0.223249
5.505,0.2,0.253547,0.214458,0.232455
5.51,0.2,0.255465,0.213478,0.232455
5.515,0.2,0.255465,0.213424,0.232455
5.52,0.2,0.257766,0.212196,0.232455
5.525,0.2,0.257766,0.21209,0.232455
5.53,0.2,0.259683,0.211001,0.232455
5.535,0.2,0.259683,0.210843,0.232455
5.54,0.2,0.268122,0.206501,0.240127
5.545,0.2,0.268122,0.206383,0.240127
5.55,0.2,0.268506,0.206028,0.240127
5.555,0.2,0.268506,0.205823,0.240127
5.56,0.2,0.268506,0.205576,0.240127
5.565,0.2,0.268506,0.205292,0.240127
5.57,0.2,0.266971,0.205726,0.238592
5.575,0.2,0.266971,0.205355,0.238592
5.58,0.2,0.266971,0.204959,0.238592
5.585,0.2,0.266971,0.204538,0.238592
5.59,0.2,0.266971,0.204096,0.238592
5.595,0.2,0.266971,0.203635,0.238592
5.6,0.2,0.262368,0.205417,0.233989
5.605,0.2,0.262368,0.20486,0.233989
5.61,0.2,0.262368,0.204297,0.233989
5.615,0.2,0.262368,0.203729,0.233989
5.62,0.2,0.262368,0.203156,0.233989
5.625,0.2,0.262368,0.202578,0.233989
5.63,0.2,0.262368,0.201997,0.233989
5.635,0.2,0.251628,0.206689,0.223249
5.64,0.2,0.251628,0.205957,0.223249
5.645,0.2,0.251628,0.205244,0.223249
5.65,0.2,0.251628,0.204547,0.223249
5.655,0.2,0.251628,0.203867,0.223249
5.66,0.2,0.250861,0.203577,0.223249
5.665,0.2,0.243189,0.206682,0.215577
5.67,0.2,0.242422,0.206306,0.215577
5.675,0.2,0.242422,0.20557,0.215577
5.68,0.2,0.242038,0.20505,0.215577
5.685,0.2,0.242038,0.20436,0.215577
5.69,0.2,0.241655,0.203882,0.215577
5.695,0.2,0.241655,0.203232,0.215577
5.7,0.2,0.236668,0.205052,0.210974
5.705,0.2,0.236668,0.204373,0.210974
5.71,0.2,0.236668,0.203722,0.210974
5.715,0.2,0.236668,0.203095,0.210974
5.72,0.2,0.236668,0.20249,0.210974
5.725,0.2,0.236668,0.201906,0.210974
5.73,0.2,0.233599,0.202848,0.207905
5.735,0.2,0.233599,0.202259,0.207905
5.74,0.2,0.233599,0.201692,0.207905
5.745,0.2,0.233599,0.201144,0.207905
5.75,0.2,0.233599,0.200615,0.207905
5.755,0.2,0.233599,0.200102,0.207905
5.76,0.2,0.233599,0.199605,0.207905
5.765,0.2,0.233599,0.199121,0.207905
5.77,0.2,0.233599,0.19865,0.207905
5.775,0.2,0.233599,0.198191,0.207905
5.78,0.2,0.233599,0.197742,0.207905
5.785,0.2,0.233599,0.197304,0.207905
5.79,0.2,0.233599,0.196873,0.207905
5.795,0.2,0.233599,0.196452,0.207905
5.8,0.2,0.233599,0.196037,0.207905
5.805,0.2,0.233983,0.195441,0.207905
5.81,0.2,0.233983,0.195044,0.207905
5.815,0.2,0.233983,0.194653,0.207905
5.82,0.2,0.233983,0.194265,0.207905
5.825,0.2,0.232449,0.194636,0.206371
5.83,0.2,0.232449,0.194236,0.206371
5.835,0.2,0.232449,0.193843,0.206371
5.84,0.2,0.232449,0.193456,0.206371
5.845,0.2,0.232449,0.193074,0.206371
5.85,0.2,0.232449,0.192697,0.206371
5.855,0.2,0.232832,0.192136,0.206371
5.86,0.2,0.231297,0.192526,0.204836
5.865,0.2,0.231297,0.192146,0.204836
5.87,0.2,0.231297,0.191771,0.204836
5.875,0.2,0.231681,0.191212,0.204836
5.88,0.2,0.231681,0.190853,0.204836
5.885,0.2,0.232064,0.190309,0.204836
5.89,0.2,0.23053,0.190715,0.203302
5.895,0.2,0.23053,0.19035,0.203302
5.9,0.2,0.23053,0.189989,0.203302
5.905,0.2,0.230914,0.189445,0.203302
5.91,0.2,0.230914,0.189099,0.203302
5.915,0.2,0.230914,0.188756,0.203302
5.92,0.2,0.227845,0.189923,0.200233
5.925,0.2,0.227845,0.189545,0.200233
5.93,0.2,0.227845,0.189175,0.200233
5.935,0.2,0.227845,0.188813,0.200233
5.94,0.2,0.227845,0.188458,0.200233
5.945,0.2,0.227845,0.18811,0.200233
5.95,0.2,0.227845,0.187768,0.200233
5.955,0.2,0.226311,0.188185,0.198699
5.96,0.2,0.226311,0.187833,0.198699
5.965,0.2,0.226311,0.187488,0.198699
5.97,0.2,0.226311,0.187151,0.198699
5.975,0.2,0.226694,0.186632,0.198699
5.98,0.2,0.226694,0.186311,0.198699
5.985,0.2,0.223625,0.187504,0.19563
5.99,0.2,0.223625,0.187151,0.19563
5.995,0.2,0.223625,0.186809,0.19563
6,0.2,0.223625,0.186476,0.19563
6.005,0.2,0.223625,0.186151,0.19563
6.01,0.2,0.223625,0.185833,0.19563
6.015,0.2,0.223625,0.185523,0.19563
6.02,0.2,0.222091,0.185973,0.194096
6.025,0.2,0.222091,0.185654,0.194096
6.03,0.2,0.222091,0.185344,0.194096
6.035,0.2,0.222091,0.185042,0.194096
6.04,0.2,0.222091,0.184746,0.194096
6.045,0.2,0.222091,0.184457,0.194096
6.05,0.2,0.220557,0.184928,0.192562
6.055,0.2,0.220941,0.184441,0.192562
6.06,0.2,0.220941,0.184156,0.192562
6.065,0.2,0.220941,0.183877,0.192562
6.07,0.2,0.220941,0.183604,0.192562
6.075,0.2,0.220941,0.183337,0.192562
6.08,0.2,0.219406,0.183829,0.191027
6.085,0.2,0.219406,0.183551,0.191027
6.09,0.2,0.219406,0.18328,0.191027
6.095,0.2,0.219406,0.183015,0.191027
6.1,0.2,0.219406,0.182757,0.191027
6.105,0.2,0.219406,0.182504,0.191027
6.11,0.2,0.219406,0.182256,0.191027
6.115,0.2,0.217872,0.182767,0.189493
6.12,0.2,0.217872,0.182508,0.189493
6.125,0.2,0.217872,0.182255,0.189493
6.13,0.2,0.217872,0.182009,0.189493
6.135,0.2,0.217872,0.181769,0.189493
6.14,0.2,0.217872,0.181534,0.189493
6.145,0.2,0.217872,0.181304,0.189493
6.15,0.2,0.217872,0.181078,0.189493
6.155,0.2,0.217872,0.180857,0.189493
6.16,0.2,0.217872,0.180639,0.189493
6.165,0.2,0.217872,0.180424,0.189493
6.17,0.2,0.217872,0.180213,0.189493
6.175,0.2,0.218255,0.179816,0.189493
6.18,0.2,0.216721,0.180369,0.187959
6.185,0.2,0.216721,0.180149,0.187959
6.19,0.2,0.216721,0.179933,0.187959
6.195,0.2,0.217105,0.179533,0.187959
6.2,0.2,0.217105,0.179331,0.187959
6.205,0.2,0.217488,0.178943,0.187959
6.21,0.2,0.217488,0.178751,0.187959
6.215,0.2,0.217488,0.178561,0.187959
6.22,0.2,0.217488,0.178372,0.187959
6.225,0.2,0.217488,0.178184,0.187959
6.23,0.2,0.217488,0.177997,0.187959
6.235,0.2,0.217488,0.177811,0.187959
6.24,0.2,0.215953,0.17838,0.186424
6.245,0.2,0.216337,0.177987,0.186424
6.25,0.2,0.216337,0.177791,0.186424
6.255,0.2,0.216337,0.177599,0.186424
6.26,0.2,0.216337,0.177408,0.186424
6.265,0.2,0.216337,0.177221,0.186424
6.27,0.2,0.216337,0.177035,0.186424
6.275,0.2,0.214803,0.177605,0.18489
6.28,0.2,0.214803,0.177402,0.18489
6.285,0.2,0.214803,0.177204,0.18489
6.29,0.2,0.214803,0.177011,0.18489
6.295,0.2,0.214803,0.176821,0.18489
6.3,0.2,0.214803,0.176635,0.18489
6.305,0.2,0.213268,0.177206,0.183355
6.31,0.2,0.213268,0.177006,0.183355
6.315,0.2,0.213268,0.176811,0.183355
6.32,0.2,0.213268,0.176622,0.183355
6.325,0.2,0.213268,0.176438,0.183355
6.33,0.2,0.213268,0.176258,0.183355
6.335,0.2,0.213268,0.176082,0.183355
6.34,0.2,0.211734,0.176664,0.181821
6.345,0.2,0.211734,0.176474,0.181821
6.35,0.2,0.211734,0.176291,0.181821
6.355,0.2,0.211734,0.176114,0.181821
6.36,0.2,0.211734,0.175942,0.181821
6.365,0.2,0.211734,0.175774,0.181821
6.37,0.2,0.2102,0.176365,0.180287
6.375,0.2,0.2102,0.176185,0.180287
6.38,0.2,0.2102,0.176012,0.180287
6.385,0.2,0.2102,0.175845,0.180287
6.39,0.2,0.2102,0.175684,0.180287
6.395,0.2,0.210583,0.17534,0.180287
6.4,0.2,0.210583,0.175193,0.180287
6.405,0.2,0.210583,0.17505,0.180287
6.41,0.2,0.210583,0.174911,0.180287
6.415,0.2,0.210583,0.174774,0.180287
6.42,0.2,0.210583,0.17464,0.180287
6.425,0.2,0.210583,0.174508,0.180287
6.43,0.2,0.210583,0.174379,0.180287
6.435,0.2,0.209048,0.175005,0.178752
6.44,0.2,0.209048,0.174859,0.178752
6.445,0.2,0.209048,0.174718,0.178752
6.45,0.2,0.209048,0.174581,0.178752
6.455,0.2,0.209048,0.174448,0.178752
6.46,0.2,0.209048,0.174319,0.178752
6.465,0.2,0.209048,0.174193,0.178752
6.47,0.2,0.209048,0.17407,0.178752
6.475,0.2,0.209048,0.17395,0.178752
6.48,0.2,0.209048,0.173832,0.178752
6.485,0.2,0.209048,0.173717,0.178752
6.49,0.2,0.209432,0.173415,0.178752
6.495,0.2,0.209432,0.173309,0.178752
6.5,0.2,0.209432,0.173204,0.178752
6.505,0.2,0.209432,0.1731,0.178752
6.51,0.2,0.209815,0.172809,0.178752
6.515,0.2,0.209815,0.172711,0.178752
6.52,0.2,0.209815,0.172614,0.178752
6.525,0.2,0.209815,0.172517,0.178752
6.53,0.2,0.209815,0.172419,0.178752
6.535,0.2,0.209815,0.172321,0.178752
6.54,0.2,0.209815,0.172224,0.178752
6.545,0.2,0.209815,0.172126,0.178752
6.55,0.2,0.209815,0.172028,0.178752
6.555,0.2,0.209815,0.171931,0.178752
6.56,0.2,0.209815,0.171833,0.178752
6.565,0.2,0.209815,0.171735,0.178752
6.57,0.2,0.209815,0.171637,0.178752
6.575,0.2,0.209815,0.171539,0.178752
6.58,0.2,0.209815,0.171441,0.178752
6.585,0.2,0.209815,0.171343,0.178752
6.59,0.2,0.209815,0.171245,0.178752
6.595,0.2,0.208281,0.171901,0.177218
6.6,0.2,0.208665,0.171594,0.177218
6.605,0.2,0.208665,0.171484,0.177218
6.61,0.2,0.208665,0.171376,0.177218
6.615,0.2,0.208665,0.171269,0.177218
6.62,0.2,0.209048,0.170976,0.177218
6.625,0.2,0.209048,0.170878,0.177218
6.63,0.2,0.209048,0.170781,0.177218
6.635,0.2,0.209048,0.170684,0.177218
6.64,0.2,0.209048,0.170588,0.177218
6.645,0.2,0.209048,0.170492,0.177218
6.65,0.2,0.209048,0.170397,0.177218
6.655,0.2,0.209048,0.170302,0.177218
6.66,0.2,0.207514,0.170961,0.175684
6.665,0.2,0.207514,0.170847,0.175684
6.67,0.2,0.207514,0.170736,0.175684
6.675,0.2,0.207514,0.170627,0.175684
6.68,0.2,0.207514,0.170522,0.175684
6.685,0.2,0.207514,0.170419,0.175684
6.69,0.2,0.207514,0.170319,0.175684
6.695,0.2,0.207514,0.170221,0.175684
6.7,0.2,0.207514,0.170125,0.175684
6.705,0.2,0.207514,0.17003,0.175684
6.71,0.2,0.207514,0.169938,0.175684
6.715,0.2,0.207514,0.169847,0.175684
6.72,0.2,0.205979,0.170511,0.174149
6.725,0.2,0.205979,0.170401,0.174149
6.73,0.2,0.206363,0.170108,0.174149
6.735,0.2,0.206363,0.170012,0.174149
6.74,0.2,0.206363,0.169919,0.174149
6.745,0.2,0.206363,0.169829,0.174149
6.75,0.2,0.206363,0.16974,0.174149
6.755,0.2,0.206363,0.169654,0.174149
6.76,0.2,0.206363,0.16957,0.174149
6.765,0.2,0.206363,0.169488,0.174149
6.77,0.2,0.206363,0.169407,0.174149
6.775,0.2,0.206363,0.169328,0.174149
6.78,0.2,0.206363,0.16925,0.174149
6.785,0.2,0.206363,0.169173,0.174149
6.79,0.2,0.206363,0.169098,0.174149
6.795,0.2,0.206363,0.169023,0.174149
6.8,0.2,0.206363,0.168949,0.174149
6.805,0.2,0.206363,0.168877,0.174149
6.81,0.2,0.206363,0.168805,0.174149
6.815,0.2,0.206363,0.168734,0.174149
6.82,0.2,0.204829,0.169417,0.172615
6.825,0.2,0.204829,0.169326,0.172615
6.83,0.2,0.204829,0.169239,0.172615
6.835,0.2,0.204829,0.169156,0.172615
6.84,0.2,0.204829,0.169075,0.172615
6.845,0.2,0.204829,0.168998,0.172615
6.85,0.2,0.204829,0.168922,0.172615
6.855,0.2,0.204829,0.16885,0.172615
6.86,0.2,0.204829,0.168779,0.172615
6.865,0.2,0.204829,0.16871,0.172615
6.87,0.2,0.205212,0.168455,0.172615
6.875,0.2,0.205212,0.168394,0.172615
6.88,0.2,0.205212,0.168335,0.172615
6.885,0.2,0.205212,0.168276,0.172615
6.89,0.2,0.205212,0.168217,0.172615
6.895,0.2,0.205212,0.16816,0.172615
6.9,0.2,0.205212,0.168102,0.172615
6.905,0.2,0.205212,0.168045,0.172615
6.91,0.2,0.205212,0.167989,0.172615
6.915,0.2,0.205212,0.167933,0.172615
6.92,0.2,0.205212,0.167877,0.172615
6.925,0.2,0.205212,0.167822,0.172615
6.93,0.2,0.205212,0.167766,0.172615
6.935,0.2,0.205212,0.167711,0.172615
6.94,0.2,0.205212,0.167657,0.172615
6.945,0.2,0.203678,0.168356,0.171081
6.95,0.2,0.203678,0.168281,0.171081
6.955,0.2,0.203678,0.16821,0.171081
6.96,0.2,0.203678,0.168141,0.171081
6.965,0.2,0.203678,0.168076,0.171081
6.97,0.2,0.203678,0.168012,0.171081
6.975,0.2,0.203678,0.167951,0.171081
6.98,0.2,0.203678,0.167893,0.171081
6.985,0.2,0.203678,0.167836,0.171081
6.99,0.2,0.204062,0.167592,0.171081
6.995,0.2,0.204062,0.167543,0.171081
7,0.2,0.204062,0.167495,0.171081
7.005,0.2,0.204062,0.167448,0.171081
7.01,0.2,0.204062,0.167401,0.171081
7.015,0.2,0.204445,0.167167,0.171081
7.02,0.2,0.204445,0.167127,0.171081
7.025,0.2,0.204445,0.167086,0.171081
7.03,0.2,0.204445,0.167044,0.171081
7.035,0.2,0.204445,0.167003,0.171081
7.04,0.2,0.204445,0.166961,0.171081
7.045,0.2,0.204445,0.166919,0.171081
7.05,0.2,0.204445,0.166877,0.171081
7.055,0.2,0.204445,0.166835,0.171081
7.06,0.2,0.204445,0.166792,0.171081
7.065,0.2,0.204445,0.16675,0.171081
7.07,0.2,0.204445,0.166707,0.171081
7.075,0.2,0.20291,0.167418,0.169546
7.08,0.2,0.20291,0.167354,0.169546
7.085,0.2,0.20291,0.167293,0.169546
7.09,0.2,0.20291,0.167235,0.169546
7.095,0.2,0.20291,0.16718,0.169546
7.1,0.2,0.20291,0.167127,0.169546
7.105,0.2,0.20291,0.167076,0.169546
7.11,0.2,0.20291,0.167026,0.169546
7.115,0.2,0.20291,0.166979,0.169546
7.12,0.2,0.20291,0.166933,0.169546
7.125,0.2,0.20291,0.166889,0.169546
7.13,0.2,0.20291,0.166845,0.169546
7.135,0.2,0.20291,0.166803,0.169546
7.14,0.2,0.20291,0.166763,0.169546
7.145,0.2,0.20291,0.166723,0.169546
7.15,0.2,0.20291,0.166684,0.169546
7.155,0.2,0.20291,0.166646,0.169546
7.16,0.2,0.20291,0.166609,0.169546
7.165,0.2,0.20291,0.166572,0.169546
7.17,0.2,0.20291,0.166536,0.169546
7.175,0.2,0.20291,0.166501,0.169546
7.18,0.2,0.20291,0.166466,0.169546
7.185,0.2,0.20291,0.166432,0.169546
7.19,0.2,0.20291,0.166398,0.169546
7.195,0.2,0.20291,0.166364,0.169546
7.2,0.2,0.20291,0.166331,0.169546
7.205,0.2,0.20291,0.166299,0.169546
7.21,0.2,0.20291,0.166266,0.169546
7.215,0.2,0.20291,0.166234,0.169546
7.22,0.2,0.20291,0.166202,0.169546
7.225,0.2,0.20291,0.16617,0.169546
7.23,0.2,0.20291,0.166139,0.169546
7.235,0.2,0.203294,0.165919,0.169546
7.24,0.2,0.203294,0.165893,0.169546
7.245,0.2,0.203294,0.165867,0.169546
7.25,0.2,0.203294,0.16584,0.169546
7.255,0.2,0.203294,0.165812,0.169546
7.26,0.2,0.203294,0.165784,0.169546
7.265,0.2,0.203294,0.165756,0.169546
7.27,0.2,0.203294,0.165727,0.169546
7.275,0.2,0.203294,0.165698,0.169546
7.28,0.2,0.203294,0.165668,0.169546
7.285,0.2,0.203294,0.165638,0.169546
7.29,0.2,0.203294,0.165608,0.169546
7.295,0.2,0.203294,0.165578,0.169546
7.3,0.2,0.203294,0.165547,0.169546
7.305,0.2,0.203677,0.165328,0.169546
7.31,0.2,0.203677,0.165303,0.169546
7.315,0.2,0.203677,0.165276,0.169546
7.32,0.2,0.203677,0.165248,0.169546
7.325,0.2,0.203677,0.16522,0.169546
7.33,0.2,0.203677,0.165191,0.169546
7.335,0.2,0.203677,0.165161,0.169546
7.34,0.2,0.203677,0.16513,0.169546
7.345,0.2,0.203677,0.165099,0.169546
7.35,0.2,0.203677,0.165068,0.169546
7.355,0.2,0.203677,0.165036,0.169546
7.36,0.2,0.203677,0.165004,0.169546
7.365,0.2,0.203677,0.164971,0.169546
7.37,0.2,0.203677,0.164938,0.169546
7.375,0.2,0.203677,0.164905,0.169546
7.38,0.2,0.203677,0.164871,0.169546
7.385,0.2,0.203677,0.164837,0.169546
7.39,0.2,0.203677,0.164803,0.169546
7.395,0.2,0.202143,0.165522,0.168012
7.4,0.2,0.202143,0.165467,0.168012
7.405,0.2,0.202143,0.165415,0.168012
7.41,0.2,0.202143,0.165365,0.168012
7.415,0.2,0.202143,0.165318,0.168012
7.42,0.2,0.202143,0.165273,0.168012
7.425,0.2,0.202143,0.16523,0.168012
7.43,0.2,0.202143,0.165189,0.168012
7.435,0.2,0.202143,0.16515,0.168012
7.44,0.2,0.202143,0.165112,0.168012
7.445,0.2,0.202143,0.165076,0.168012
7.45,0.2,0.202143,0.165041,0.168012
7.455,0.2,0.202143,0.165007,0.168012
7.46,0.2,0.202143,0.164974,0.168012
7.465,0.2,0.202143,0.164942,0.168012
7.47,0.2,0.202143,0.164911,0.168012
7.475,0.2,0.202527,0.164692,0.168012
7.48,0.2,0.202527,0.164668,0.168012
7.485,0.2,0.202527,0.164643,0.168012
7.49,0.2,0.202527,0.164619,0.168012
7.495,0.2,0.202527,0.164595,0.168012
7.5,0.2,0.202527,0.16457,0.168012
7.505,0.2,0.20291,0.164357,0.168012
7.51,0.2,0.20291,0.164338,0.168012
7.515,0.2,0.20291,0.164317,0.168012
7.52,0.2,0.20291,0.164296,0.168012
7.525,0.2,0.20291,0.164274,0.168012
7.53,0.2,0.20291,0.164252,0.168012
7.535,0.2,0.20291,0.164229,0.168012
7.54,0.2,0.20291,0.164205,0.168012
7.545,0.2,0.20291,0.164181,0.168012
7.55,0.2,0.20291,0.164157,0.168012
7.555,0.2,0.20291,0.164132,0.168012
7.56,0.2,0.20291,0.164107,0.168012
7.565,0.2,0.20291,0.164081,0.168012
7.57,0.2,0.20291,0.164055,0.168012
7.575,0.2,0.20291,0.164029,0.168012
7.58,0.2,0.20291,0.164003,0.168012
7.585,0.2,0.201376,0.16473,0.166478
7.59,0.2,0.201376,0.164683,0.166478
7.595,0.2,0.201376,0.164638,0.166478
7.6,0.2,0.201376,0.164596,0.166478
7.605,0.2,0.201376,0.164557,0.166478
7.61,0.2,0.201376,0.16452,0.166478
7.615,0.2,0.201376,0.164485,0.166478
7.62,0.2,0.201376,0.164451,0.166478
7.625,0.2,0.201376,0.16442,0.166478
7.63,0.2,0.201376,0.164389,0.166478
7.635,0.2,0.201376,0.164361,0.166478
7.64,0.2,0.201376,0.164333,0.166478
7.645,0.2,0.201376,0.164307,0.166478
7.65,0.2,0.201376,0.164282,0.166478
7.655,0.2,0.201376,0.164258,0.166478
7.66,0.2,0.201376,0.164235,0.166478
7.665,0.2,0.201376,0.164212,0.166478
7.67,0.2,0.201376,0.16419,0.166478
7.675,0.2,0.201376,0.164169,0.166478
7.68,0.2,0.201376,0.164149,0.166478
7.685,0.2,0.20176,0.16394,0.166478
7.69,0.2,0.20176,0.163926,0.166478
7.695,0.2,0.20176,0.163912,0.166478
7.7,0.2,0.20176,0.163897,0.166478
7.705,0.2,0.20176,0.163882,0.166478
7.71,0.2,0.20176,0.163867,0.166478
7.715,0.2,0.20176,0.163851,0.166478
7.72,0.2,0.20176,0.163836,0.166478
7.725,0.2,0.20176,0.16382,0.166478
7.73,0.2,0.20176,0.163804,0.166478
7.735,0.2,0.20176,0.163788,0.166478
7.74,0.2,0.20176,0.163772,0.166478
7.745,0.2,0.20176,0.163756,0.166478
7.75,0.2,0.20176,0.163739,0.166478
7.755,0.2,0.20176,0.163723,0.166478
7.76,0.2,0.20176,0.163706,0.166478
7.765,0.2,0.20176,0.163689,0.166478
7.77,0.2,0.20176,0.163673,0.166478
7.775,0.2,0.20176,0.163656,0.166478
7.78,0.2,0.20176,0.163639,0.166478
7.785,0.2,0.20176,0.163622,0.166478
7.79,0.2,0.20176,0.163605,0.166478
7.795,0.2,0.20176,0.163588,0.166478
7.8,0.2,0.20176,0.163571,0.166478
7.805,0.2,0.20176,0.163553,0.166478
7.81,0.2,0.20176,0.163536,0.166478
7.815,0.2,0.20176,0.163519,0.166478
7.82,0.2,0.20176,0.163502,0.166478
7.825,0.2,0.20176,0.163484,0.166478
7.83,0.2,0.20176,0.163467,0.166478
7.835,0.2,0.20176,0.16345,0.166478
7.84,0.2,0.20176,0.163432,0.166478
7.845,0.2,0.20176,0.163415,0.166478
7.85,0.2,0.20176,0.163398,0.166478
7.855,0.2,0.20176,0.16338,0.166478
7.86,0.2,0.20176,0.163363,0.166478
7.865,0.2,0.20176,0.163345,0.166478
7.87,0.2,0.20176,0.163328,0.166478
7.875,0.2,0.20176,0.16331,0.166478
7.88,0.2,0.20176,0.163293,0.166478
7.885,0.2,0.20176,0.163275,0.166478
7.89,0.2,0.20176,0.163258,0.166478
7.895,0.2,0.20176,0.16324,0.166478
7.9,0.2,0.20176,0.163223,0.166478
7.905,0.2,0.20176,0.163205,0.166478
7.91,0.2,0.20176,0.163188,0.166478
7.915,0.2,0.20176,0.16317,0.166478
7.92,0.2,0.20176,0.163153,0.166478
7.925,0.2,0.20176,0.163135,0.166478
7.93,0.2,0.20176,0.163118,0.166478
7.935,0.2,0.20176,0.1631,0.166478
7.94,0.2,0.20176,0.163082,0.166478
7.945,0.2,0.20176,0.163065,0.166478
7.95,0.2,0.202143,0.162859,0.166478
7.955,0.2,0.202143,0.162847,0.166478
7.96,0.2,0.202143,0.162833,0.166478
7.965,0.2,0.202143,0.16282,0.166478
7.97,0.2,0.202143,0.162805,0.166478
7.975,0.2,0.202143,0.16279,0.166478
7.98,0.2,0.202527,0.162585,0.166478
7.985,0.2,0.202527,0.162574,0.166478
7.99,0.2,0.202527,0.162562,0.166478
7.995,0.2,0.202527,0.162549,0.166478
8,0.2,0.202527,0.162534,0.166478
8.005,0.2,0.202527,0.162519,0.166478
8.01,0.2,0.202527,0.162503,0.166478
8.015,0.2,0.202527,0.162486,0.166478
8.02,0.2,0.202527,0.162468,0.166478
8.025,0.2,0.202527,0.16245,0.166478
8.03,0.2,0.202527,0.162431,0.166478
8.035,0.2,0.200992,0.163165,0.164943
8.04,0.2,0.200992,0.163125,0.164943
8.045,0.2,0.200992,0.163087,0.164943
8.05,0.2,0.200992,0.163051,0.164943
8.055,0.2,0.200992,0.163018,0.164943
8.06,0.2,0.200992,0.162987,0.164943
8.065,0.2,0.200992,0.162957,0.164943
8.07,0.2,0.200992,0.16293,0.164943
8.075,0.2,0.200992,0.162903,0.164943
8.08,0.2,0.200992,0.162879,0.164943
8.085,0.2,0.200992,0.162855,0.164943
8.09,0.2,0.200992,0.162833,0.164943
8.095,0.2,0.200992,0.162811,0.164943
8.1,0.2,0.200992,0.162791,0.164943
8.105,0.2,0.200992,0.162772,0.164943
8.11,0.2,0.200992,0.162753,0.164943
8.115,0.2,0.200992,0.162735,0.164943
8.12,0.2,0.200992,0.162718,0.164943
8.125,0.2,0.200992,0.162702,0.164943
8.13,0.2,0.200992,0.162686,0.164943
8.135,0.2,0.200992,0.16267,0.164943
8.14,0.2,0.200992,0.162655,0.164943
8.145,0.2,0.200992,0.162641,0.164943
8.15,0.2,0.200992,0.162627,0.164943
8.155,0.2,0.200992,0.162613,0.164943
8.16,0.2,0.200992,0.162599,0.164943
8.165,0.2,0.200992,0.162586,0.164943
8.17,0.2,0.201375,0.162385,0.164943
8.175,0.2,0.201375,0.162378,0.164943
8.18,0.2,0.201375,0.16237,0.164943
8.185,0.2,0.201375,0.162361,0.164943
8.19,0.2,0.201375,0.162352,0.164943
8.195,0.2,0.201375,0.162343,0.164943
8.2,0.2,0.201375,0.162333,0.164943
8.205,0.2,0.201375,0.162323,0.164943
8.21,0.2,0.201375,0.162312,0.164943
8.215,0.2,0.201375,0.162302,0.164943
8.22,0.2,0.201375,0.162291,0.164943
8.225,0.2,0.201375,0.16228,0.164943
8.23,0.2,0.201375,0.162268,0.164943
8.235,0.2,0.201375,0.162257,0.164943
8.24,0.2,0.201375,0.162245,0.164943
8.245,0.2,0.201375,0.162233,0.164943
8.25,0.2,0.201375,0.162221,0.164943
8.255,0.2,0.201375,0.162208,0.164943
8.26,0.2,0.201375,0.162196,0.164943
8.265,0.2,0.201375,0.162183,0.164943
8.27,0.2,0.201375,0.162171,0.164943
8.275,0.2,0.201375,0.162158,0.164943
8.28,0.2,0.201375,0.162145,0.164943
8.285,0.2,0.201375,0.162132,0.164943
8.29,0.2,0.201375,0.162119,0.164943
8.295,0.2,0.201375,0.162106,0.164943
8.3,0.2,0.201375,0.162093,0.164943
8.305,0.2,0.201375,0.16208,0.164943
8.31,0.2,0.201375,0.162067,0.164943
8.315,0.2,0.201375,0.162054,0.164943
8.32,0.2,0.201375,0.16204,0.164943
8.325,0.2,0.201375,0.162027,0.164943
8.33,0.2,0.201375,0.162014,0.164943
8.335,0.2,0.201375,0.162,0.164943
8.34,0.2,0.201375,0.161987,0.164943
8.345,0.2,0.201375,0.161973,0.164943
8.35,0.2,0.201375,0.16196,0.164943
8.355,0.2,0.201375,0.161946,0.164943
8.36,0.2,0.201375,0.161933,0.164943
8.365,0.2,0.201375,0.161919,0.164943
8.37,0.2,0.201375,0.161906,0.164943
8.375,0.2,0.201375,0.161892,0.164943
8.38,0.2,0.201375,0.161879,0.164943
8.385,0.2,0.201375,0.161865,0.164943
8.39,0.2,0.201375,0.161851,0.164943
8.395,0.2,0.201375,0.161838,0.164943
8.4,0.2,0.201375,0.161824,0.164943
8.405,0.2,0.201375,0.16181,0.164943
8.41,0.2,0.201375,0.161797,0.164943
8.415,0.2,0.201375,0.161783,0.164943
8.42,0.2,0.201375,0.161769,0.164943
8.425,0.2,0.201375,0.161756,0.164943
8.43,0.2,0.201375,0.161742,0.164943
8.435,0.2,0.201375,0.161728,0.164943
8.44,0.2,0.201375,0.161715,0.164943
8.445,0.2,0.201759,0.161512,0.164943
8.45,0.2,0.201759,0.161504,0.164943
8.455,0.2,0.201759,0.161494,0.164943
8.46,0.2,0.201759,0.161484,0.164943
8.465,0.2,0.201759,0.161474,0.164943
8.47,0.2,0.201759,0.161462,0.164943
8.475,0.2,0.201759,0.16145,0.164943
8.48,0.2,0.201759,0.161438,0.164943
8.485,0.2,0.201759,0.161425,0.164943
8.49,0.2,0.201759,0.161412,0.164943
